Serial Number:20293298 --

Date Time - GMT +05:00,"Temp, (*F)","RH, (%)","DewPt, (*F)",Host Connect,Button Down,EOF,
2018-07-14 18:23:23,59.41,99.98,59.44, , , ,
2018-07-14 18:38:23,59.18,99.98,59.21, , , ,
2018-07-14 18:53:23,58.48,99.98,58.51, , , ,
2018-07-14 19:08:23,58.17,99.98,58.20, , , ,
2018-07-14 19:23:23,58.10,99.98,58.12, , , ,
2018-07-14 19:38:23,58.02,99.98,58.05, , , ,
2018-07-14 19:53:23,58.02,99.98,58.05, , , ,
2018-07-14 20:08:23,58.10,99.98,58.12, , , ,
2018-07-14 20:23:23,58.17,99.98,58.20, , , ,
2018-07-14 20:38:23,58.10,99.98,58.12, , , ,
2018-07-14 20:53:23,58.10,99.98,58.12, , , ,
2018-07-14 21:08:23,58.02,99.98,58.05, , , ,
2018-07-14 21:23:23,58.10,99.98,58.12, , , ,
2018-07-14 21:38:23,57.94,99.98,57.97, , , ,
2018-07-14 21:53:23,57.94,99.98,57.97, , , ,
2018-07-14 22:08:23,57.94,99.98,57.97, , , ,
2018-07-14 22:23:23,57.94,99.98,57.97, , , ,
2018-07-14 22:38:23,57.86,99.98,57.89, , , ,
2018-07-14 22:53:23,57.86,99.98,57.89, , , ,
2018-07-14 23:08:23,57.86,99.98,57.89, , , ,
2018-07-14 23:23:23,57.86,99.98,57.89, , , ,
2018-07-14 23:38:23,57.79,99.98,57.81, , , ,
2018-07-14 23:53:23,57.94,99.98,57.97, , , ,
2018-07-15 00:08:23,57.79,99.98,57.81, , , ,
2018-07-15 00:23:23,57.79,99.98,57.81, , , ,
2018-07-15 00:38:23,57.79,99.98,57.81, , , ,
2018-07-15 00:53:23,57.79,99.98,57.81, , , ,
2018-07-15 01:08:23,57.71,99.98,57.74, , , ,
2018-07-15 01:23:23,57.71,99.98,57.74, , , ,
2018-07-15 01:38:23,57.71,99.98,57.74, , , ,
2018-07-15 01:53:23,57.71,99.98,57.74, , , ,
2018-07-15 02:08:23,57.71,99.98,57.74, , , ,
2018-07-15 02:23:23,57.63,99.98,57.66, , , ,
2018-07-15 02:38:23,57.40,99.98,57.43, , , ,
2018-07-15 02:53:23,57.48,99.98,57.50, , , ,
2018-07-15 03:08:23,57.40,99.98,57.43, , , ,
2018-07-15 03:23:23,57.32,99.98,57.35, , , ,
2018-07-15 03:38:23,57.25,99.98,57.27, , , ,
2018-07-15 03:53:23,57.09,99.98,57.12, , , ,
2018-07-15 04:08:23,57.09,99.98,57.12, , , ,
2018-07-15 04:23:23,57.01,99.98,57.04, , , ,
2018-07-15 04:38:23,57.01,99.98,57.04, , , ,
2018-07-15 04:53:23,56.86,99.98,56.89, , , ,
2018-07-15 05:08:23,56.86,99.98,56.89, , , ,
2018-07-15 05:23:23,56.94,99.98,56.96, , , ,
2018-07-15 05:38:23,56.94,99.98,56.96, , , ,
2018-07-15 05:53:23,56.86,99.98,56.89, , , ,
2018-07-15 06:08:23,56.94,99.98,56.96, , , ,
2018-07-15 06:23:23,56.94,99.98,56.96, , , ,
2018-07-15 06:38:23,56.78,99.98,56.81, , , ,
2018-07-15 06:53:23,56.63,99.98,56.65, , , ,
2018-07-15 07:08:23,57.01,99.98,57.04, , , ,
2018-07-15 07:23:23,57.25,99.98,57.27, , , ,
2018-07-15 07:38:23,57.40,99.98,57.43, , , ,
2018-07-15 07:53:23,58.10,99.98,58.12, , , ,
2018-07-15 08:08:23,58.56,99.98,58.59, , , ,
2018-07-15 08:23:23,58.71,99.98,58.74, , , ,
2018-07-15 08:38:23,59.02,99.98,59.05, , , ,
2018-07-15 08:53:23,59.56,99.98,59.59, , , ,
2018-07-15 09:08:23,60.03,99.98,60.06, , , ,
2018-07-15 09:23:23,60.72,99.98,60.75, , , ,
2018-07-15 09:38:23,61.18,99.98,61.22, , , ,
2018-07-15 09:53:23,61.80,99.98,61.84, , , ,
2018-07-15 10:08:23,61.42,99.98,61.45, , , ,
2018-07-15 10:23:23,60.88,99.98,60.91, , , ,
2018-07-15 10:38:23,60.64,99.98,60.68, , , ,
2018-07-15 10:53:23,60.88,99.98,60.91, , , ,
2018-07-15 11:08:23,61.26,99.98,61.29, , , ,
2018-07-15 11:23:23,60.95,99.98,60.98, , , ,
2018-07-15 11:38:23,61.11,99.98,61.14, , , ,
2018-07-15 11:53:23,60.80,99.98,60.83, , , ,
2018-07-15 12:08:23,61.18,99.98,61.22, , , ,
2018-07-15 12:23:23,60.88,99.98,60.91, , , ,
2018-07-15 12:38:23,60.72,99.98,60.75, , , ,
2018-07-15 12:53:23,60.95,99.98,60.98, , , ,
2018-07-15 13:08:23,61.11,99.98,61.14, , , ,
2018-07-15 13:23:23,60.95,99.98,60.98, , , ,
2018-07-15 13:38:23,60.57,99.98,60.60, , , ,
2018-07-15 13:53:23,60.26,99.98,60.29, , , ,
2018-07-15 14:08:23,59.95,99.98,59.98, , , ,
2018-07-15 14:23:23,59.79,99.98,59.82, , , ,
2018-07-15 14:38:23,59.72,99.98,59.75, , , ,
2018-07-15 14:53:23,59.56,99.98,59.59, , , ,
2018-07-15 15:08:23,59.56,99.98,59.59, , , ,
2018-07-15 15:23:23,59.41,99.98,59.44, , , ,
2018-07-15 15:38:23,59.10,99.98,59.13, , , ,
2018-07-15 15:53:23,58.95,99.98,58.97, , , ,
2018-07-15 16:08:23,58.79,99.98,58.82, , , ,
2018-07-15 16:23:23,58.79,99.98,58.82, , , ,
2018-07-15 16:38:23,58.87,99.98,58.90, , , ,
2018-07-15 16:53:23,58.95,99.98,58.97, , , ,
2018-07-15 17:08:23,59.02,99.98,59.05, , , ,
2018-07-15 17:23:23,58.87,99.98,58.90, , , ,
2018-07-15 17:38:23,58.95,99.98,58.97, , , ,
2018-07-15 17:53:23,58.95,99.98,58.97, , , ,
2018-07-15 18:08:23,58.95,99.98,58.97, , , ,
2018-07-15 18:23:23,59.10,99.98,59.13, , , ,
2018-07-15 18:38:23,58.95,99.98,58.97, , , ,
2018-07-15 18:53:23,58.87,99.98,58.90, , , ,
2018-07-15 19:08:23,58.71,99.98,58.74, , , ,
2018-07-15 19:23:23,58.79,99.98,58.82, , , ,
2018-07-15 19:38:23,58.79,99.98,58.82, , , ,
2018-07-15 19:53:23,58.79,99.98,58.82, , , ,
2018-07-15 20:08:23,58.71,99.98,58.74, , , ,
2018-07-15 20:23:23,58.71,99.98,58.74, , , ,
2018-07-15 20:38:23,58.64,99.98,58.66, , , ,
2018-07-15 20:53:23,58.56,99.98,58.59, , , ,
2018-07-15 21:08:23,58.64,99.98,58.66, , , ,
2018-07-15 21:23:23,58.56,99.98,58.59, , , ,
2018-07-15 21:38:23,58.48,99.98,58.51, , , ,
2018-07-15 21:53:23,58.40,99.98,58.43, , , ,
2018-07-15 22:08:23,58.33,99.98,58.35, , , ,
2018-07-15 22:23:23,58.33,99.98,58.35, , , ,
2018-07-15 22:38:23,58.02,99.98,58.05, , , ,
2018-07-15 22:53:23,57.63,99.98,57.66, , , ,
2018-07-15 23:08:23,57.09,99.98,57.12, , , ,
2018-07-15 23:23:23,56.86,99.98,56.89, , , ,
2018-07-15 23:38:23,57.01,99.98,57.04, , , ,
2018-07-15 23:53:23,57.09,99.98,57.12, , , ,
2018-07-16 00:08:23,56.86,99.98,56.89, , , ,
2018-07-16 00:23:23,56.86,99.98,56.89, , , ,
2018-07-16 00:38:23,56.94,99.98,56.96, , , ,
2018-07-16 00:53:23,57.01,99.98,57.04, , , ,
2018-07-16 01:08:23,56.94,99.98,56.96, , , ,
2018-07-16 01:23:23,56.63,99.98,56.65, , , ,
2018-07-16 01:38:23,56.71,99.98,56.73, , , ,
2018-07-16 01:53:23,56.71,99.98,56.73, , , ,
2018-07-16 02:08:23,56.78,99.98,56.81, , , ,
2018-07-16 02:23:23,56.71,99.98,56.73, , , ,
2018-07-16 02:38:23,56.86,99.98,56.89, , , ,
2018-07-16 02:53:23,56.71,99.98,56.73, , , ,
2018-07-16 03:08:23,56.63,99.98,56.65, , , ,
2018-07-16 03:23:23,56.32,99.98,56.34, , , ,
2018-07-16 03:38:23,56.01,99.98,56.03, , , ,
2018-07-16 03:53:23,56.01,99.98,56.03, , , ,
2018-07-16 04:08:23,55.93,99.98,55.96, , , ,
2018-07-16 04:23:23,55.86,99.98,55.88, , , ,
2018-07-16 04:38:23,55.86,99.98,55.88, , , ,
2018-07-16 04:53:23,55.39,99.98,55.42, , , ,
2018-07-16 05:08:23,55.08,99.98,55.11, , , ,
2018-07-16 05:23:23,54.93,99.98,54.95, , , ,
2018-07-16 05:38:23,54.93,99.98,54.95, , , ,
2018-07-16 05:53:23,55.08,99.98,55.11, , , ,
2018-07-16 06:08:23,55.01,99.98,55.03, , , ,
2018-07-16 06:23:23,54.85,99.98,54.87, , , ,
2018-07-16 06:38:23,55.01,99.98,55.03, , , ,
2018-07-16 06:53:23,55.62,99.98,55.65, , , ,
2018-07-16 07:08:23,56.78,99.98,56.81, , , ,
2018-07-16 07:23:23,58.64,99.98,58.66, , , ,
2018-07-16 07:38:23,60.26,99.35,60.11, , , ,
2018-07-16 07:53:23,60.18,99.98,60.21, , , ,
2018-07-16 08:08:23,60.26,96.50,59.29, , , ,
2018-07-16 08:23:23,61.57,97.51,60.90, , , ,
2018-07-16 08:38:23,60.49,99.98,60.52, , , ,
2018-07-16 08:53:23,59.95,99.98,59.98, , , ,
2018-07-16 09:08:23,59.87,99.98,59.90, , , ,
2018-07-16 09:23:23,60.18,99.98,60.21, , , ,
2018-07-16 09:38:23,61.49,99.98,61.53, , , ,
2018-07-16 09:53:23,62.65,99.98,62.69, , , ,
2018-07-16 10:08:23,63.19,97.33,62.46, , , ,
2018-07-16 10:23:23,62.81,96.04,61.70, , , ,
2018-07-16 10:38:23,62.57,99.72,62.53, , , ,
2018-07-16 10:53:23,62.19,99.98,62.22, , , ,
2018-07-16 11:08:23,61.88,99.98,61.91, , , ,
2018-07-16 11:23:23,62.11,99.98,62.14, , , ,
2018-07-16 11:38:23,62.11,99.98,62.14, , , ,
2018-07-16 11:53:23,62.27,99.98,62.30, , , ,
2018-07-16 12:08:23,62.42,99.98,62.45, , , ,
2018-07-16 12:23:23,62.50,99.98,62.53, , , ,
2018-07-16 12:38:23,63.27,99.98,63.30, , , ,
2018-07-16 12:53:23,62.81,99.98,62.84, , , ,
2018-07-16 13:08:23,63.04,99.98,63.07, , , ,
2018-07-16 13:23:23,62.42,99.98,62.45, , , ,
2018-07-16 13:38:23,61.96,99.98,61.99, , , ,
2018-07-16 13:53:23,61.49,99.98,61.53, , , ,
2018-07-16 14:08:23,61.42,99.98,61.45, , , ,
2018-07-16 14:23:23,61.26,99.98,61.29, , , ,
2018-07-16 14:38:23,61.18,99.98,61.22, , , ,
2018-07-16 14:53:23,61.34,99.98,61.37, , , ,
2018-07-16 15:08:23,61.49,99.98,61.53, , , ,
2018-07-16 15:23:23,61.49,99.98,61.53, , , ,
2018-07-16 15:38:23,61.80,99.98,61.84, , , ,
2018-07-16 15:53:23,61.80,99.98,61.84, , , ,
2018-07-16 16:08:23,61.72,99.98,61.76, , , ,
2018-07-16 16:23:23,61.80,99.98,61.84, , , ,
2018-07-16 16:38:23,61.80,99.98,61.84, , , ,
2018-07-16 16:53:23,61.80,99.98,61.84, , , ,
2018-07-16 17:08:23,61.34,99.98,61.37, , , ,
2018-07-16 17:23:23,61.03,99.98,61.06, , , ,
2018-07-16 17:38:23,60.95,99.98,60.98, , , ,
2018-07-16 17:53:23,60.88,99.98,60.91, , , ,
2018-07-16 18:08:23,60.80,99.98,60.83, , , ,
2018-07-16 18:23:23,60.57,99.98,60.60, , , ,
2018-07-16 18:38:23,60.26,99.98,60.29, , , ,
2018-07-16 18:53:23,59.95,99.98,59.98, , , ,
2018-07-16 19:08:23,59.79,99.98,59.82, , , ,
2018-07-16 19:23:23,59.72,99.98,59.75, , , ,
2018-07-16 19:38:23,59.72,99.98,59.75, , , ,
2018-07-16 19:53:23,59.56,99.98,59.59, , , ,
2018-07-16 20:08:23,59.49,99.98,59.52, , , ,
2018-07-16 20:23:23,59.41,99.98,59.44, , , ,
2018-07-16 20:38:23,59.33,99.98,59.36, , , ,
2018-07-16 20:53:23,59.33,99.98,59.36, , , ,
2018-07-16 21:08:23,59.33,99.98,59.36, , , ,
2018-07-16 21:23:23,59.41,99.98,59.44, , , ,
2018-07-16 21:38:23,59.33,99.98,59.36, , , ,
2018-07-16 21:53:23,59.25,99.98,59.28, , , ,
2018-07-16 22:08:23,59.18,99.98,59.21, , , ,
2018-07-16 22:23:23,59.10,99.98,59.13, , , ,
2018-07-16 22:38:23,59.10,99.98,59.13, , , ,
2018-07-16 22:53:23,59.10,99.98,59.13, , , ,
2018-07-16 23:08:23,59.18,99.98,59.21, , , ,
2018-07-16 23:23:23,59.10,99.98,59.13, , , ,
2018-07-16 23:38:23,59.02,99.98,59.05, , , ,
2018-07-16 23:53:23,58.95,99.98,58.97, , , ,
2018-07-17 00:08:23,59.02,99.98,59.05, , , ,
2018-07-17 00:23:23,59.02,99.98,59.05, , , ,
2018-07-17 00:38:23,59.02,99.98,59.05, , , ,
2018-07-17 00:53:23,58.95,99.98,58.97, , , ,
2018-07-17 01:08:23,58.79,99.98,58.82, , , ,
2018-07-17 01:23:23,58.71,99.98,58.74, , , ,
2018-07-17 01:38:23,58.64,99.98,58.66, , , ,
2018-07-17 01:53:23,58.56,99.98,58.59, , , ,
2018-07-17 02:08:23,58.48,99.98,58.51, , , ,
2018-07-17 02:23:23,58.40,99.98,58.43, , , ,
2018-07-17 02:38:23,58.48,99.98,58.51, , , ,
2018-07-17 02:53:23,58.48,99.98,58.51, , , ,
2018-07-17 03:08:23,58.10,99.98,58.12, , , ,
2018-07-17 03:23:23,57.63,99.98,57.66, , , ,
2018-07-17 03:38:23,57.32,99.98,57.35, , , ,
2018-07-17 03:53:23,57.40,99.98,57.43, , , ,
2018-07-17 04:08:23,57.25,99.98,57.27, , , ,
2018-07-17 04:23:23,57.09,99.98,57.12, , , ,
2018-07-17 04:38:23,56.78,99.98,56.81, , , ,
2018-07-17 04:53:23,56.71,99.98,56.73, , , ,
2018-07-17 05:08:23,56.55,99.98,56.58, , , ,
2018-07-17 05:23:23,56.63,99.98,56.65, , , ,
2018-07-17 05:38:23,56.71,99.98,56.73, , , ,
2018-07-17 05:53:23,57.09,99.98,57.12, , , ,
2018-07-17 06:08:23,57.63,99.98,57.66, , , ,
2018-07-17 06:23:23,58.56,99.98,58.59, , , ,
2018-07-17 06:38:23,59.49,99.98,59.52, , , ,
2018-07-17 06:53:23,60.41,99.98,60.44, , , ,
2018-07-17 07:08:23,61.88,97.97,61.34, , , ,
2018-07-17 07:23:23,62.65,98.95,62.39, , , ,
2018-07-17 07:38:23,63.58,99.03,63.34, , , ,
2018-07-17 07:53:23,63.73,96.60,62.79, , , ,
2018-07-17 08:08:23,64.50,97.54,63.83, , , ,
2018-07-17 08:23:23,64.81,95.53,63.55, , , ,
2018-07-17 08:38:23,65.66,98.95,65.40, , , ,
2018-07-17 08:53:23,64.35,95.91,63.20, , , ,
2018-07-17 09:08:23,64.12,96.23,63.06, , , ,
2018-07-17 09:23:23,64.74,98.02,64.21, , , ,
2018-07-17 09:38:23,64.35,99.98,64.39, , , ,
2018-07-17 09:53:23,64.20,98.74,63.87, , , ,
2018-07-17 10:08:23,63.04,99.98,63.07, , , ,
2018-07-17 10:23:23,62.42,99.98,62.45, , , ,
2018-07-17 10:38:23,61.96,99.98,61.99, , , ,
2018-07-17 10:53:23,61.72,99.98,61.76, , , ,
2018-07-17 11:08:23,61.65,99.98,61.68, , , ,
2018-07-17 11:23:23,61.65,99.98,61.68, , , ,
2018-07-17 11:38:23,61.42,99.98,61.45, , , ,
2018-07-17 11:53:23,61.34,99.98,61.37, , , ,
2018-07-17 12:08:23,61.34,99.98,61.37, , , ,
2018-07-17 12:23:23,61.72,99.98,61.76, , , ,
2018-07-17 12:38:23,62.19,99.98,62.22, , , ,
2018-07-17 12:53:23,62.19,99.98,62.22, , , ,
2018-07-17 13:08:23,62.50,99.98,62.53, , , ,
2018-07-17 13:23:23,62.42,99.98,62.45, , , ,
2018-07-17 13:38:23,62.11,99.98,62.14, , , ,
2018-07-17 13:53:23,62.11,99.98,62.14, , , ,
2018-07-17 14:08:23,62.03,99.98,62.07, , , ,
2018-07-17 14:23:23,62.03,99.98,62.07, , , ,
2018-07-17 14:38:23,62.11,99.98,62.14, , , ,
2018-07-17 14:53:23,62.11,99.98,62.14, , , ,
2018-07-17 15:08:23,61.96,99.98,61.99, , , ,
2018-07-17 15:23:23,61.80,99.98,61.84, , , ,
2018-07-17 15:38:23,61.80,99.98,61.84, , , ,
2018-07-17 15:53:23,61.80,99.98,61.84, , , ,
2018-07-17 16:08:23,61.34,99.98,61.37, , , ,
2018-07-17 16:23:23,61.11,99.98,61.14, , , ,
2018-07-17 16:38:23,60.88,99.98,60.91, , , ,
2018-07-17 16:53:23,60.72,99.98,60.75, , , ,
2018-07-17 17:08:23,60.72,99.98,60.75, , , ,
2018-07-17 17:23:23,60.64,99.98,60.68, , , ,
2018-07-17 17:38:23,60.49,99.98,60.52, , , ,
2018-07-17 17:53:23,60.41,99.98,60.44, , , ,
2018-07-17 18:08:23,60.34,99.98,60.37, , , ,
2018-07-17 18:23:23,60.26,99.98,60.29, , , ,
2018-07-17 18:38:23,60.26,99.98,60.29, , , ,
2018-07-17 18:53:23,60.10,99.98,60.13, , , ,
2018-07-17 19:08:23,60.10,99.98,60.13, , , ,
2018-07-17 19:23:23,59.87,99.98,59.90, , , ,
2018-07-17 19:38:23,59.79,99.98,59.82, , , ,
2018-07-17 19:53:23,59.79,99.98,59.82, , , ,
2018-07-17 20:08:23,59.87,99.98,59.90, , , ,
2018-07-17 20:23:23,59.72,99.98,59.75, , , ,
2018-07-17 20:38:23,59.64,99.98,59.67, , , ,
2018-07-17 20:53:23,59.56,99.98,59.59, , , ,
2018-07-17 21:08:23,59.49,99.98,59.52, , , ,
2018-07-17 21:23:23,59.33,99.98,59.36, , , ,
2018-07-17 21:38:23,59.25,99.98,59.28, , , ,
2018-07-17 21:53:23,59.33,99.98,59.36, , , ,
2018-07-17 22:08:23,59.10,99.98,59.13, , , ,
2018-07-17 22:23:23,58.95,99.98,58.97, , , ,
2018-07-17 22:38:23,58.79,99.98,58.82, , , ,
2018-07-17 22:53:23,58.64,99.98,58.66, , , ,
2018-07-17 23:08:23,58.79,99.98,58.82, , , ,
2018-07-17 23:23:23,58.64,99.98,58.66, , , ,
2018-07-17 23:38:23,58.71,99.98,58.74, , , ,
2018-07-17 23:53:23,58.64,99.98,58.66, , , ,
2018-07-18 00:08:23,58.64,99.98,58.66, , , ,
2018-07-18 00:23:23,58.71,99.98,58.74, , , ,
2018-07-18 00:38:23,58.64,99.98,58.66, , , ,
2018-07-18 00:53:23,58.64,99.98,58.66, , , ,
2018-07-18 01:08:23,58.56,99.98,58.59, , , ,
2018-07-18 01:23:23,58.40,99.98,58.43, , , ,
2018-07-18 01:38:23,58.33,99.98,58.35, , , ,
2018-07-18 01:53:23,58.17,99.98,58.20, , , ,
2018-07-18 02:08:23,57.94,99.98,57.97, , , ,
2018-07-18 02:23:23,58.02,99.98,58.05, , , ,
2018-07-18 02:38:23,57.94,99.98,57.97, , , ,
2018-07-18 02:53:23,58.02,99.98,58.05, , , ,
2018-07-18 03:08:23,57.94,99.98,57.97, , , ,
2018-07-18 03:23:23,57.94,99.98,57.97, , , ,
2018-07-18 03:38:23,57.86,99.98,57.89, , , ,
2018-07-18 03:53:23,57.71,99.98,57.74, , , ,
2018-07-18 04:08:23,57.79,99.98,57.81, , , ,
2018-07-18 04:23:23,57.71,99.98,57.74, , , ,
2018-07-18 04:38:23,57.79,99.98,57.81, , , ,
2018-07-18 04:53:23,57.71,99.98,57.74, , , ,
2018-07-18 05:08:23,57.71,99.98,57.74, , , ,
2018-07-18 05:23:23,57.32,99.98,57.35, , , ,
2018-07-18 05:38:23,57.32,99.98,57.35, , , ,
2018-07-18 05:53:23,57.32,99.98,57.35, , , ,
2018-07-18 06:08:23,57.25,99.98,57.27, , , ,
2018-07-18 06:23:23,57.32,99.98,57.35, , , ,
2018-07-18 06:38:23,57.56,99.98,57.58, , , ,
2018-07-18 06:53:23,57.71,99.98,57.74, , , ,
2018-07-18 07:08:23,57.63,99.98,57.66, , , ,
2018-07-18 07:23:23,57.71,99.98,57.74, , , ,
2018-07-18 07:38:23,57.94,99.98,57.97, , , ,
2018-07-18 07:53:23,58.10,99.98,58.12, , , ,
2018-07-18 08:08:23,57.86,99.98,57.89, , , ,
2018-07-18 08:23:23,58.10,99.98,58.12, , , ,
2018-07-18 08:38:23,58.17,99.98,58.20, , , ,
2018-07-18 08:53:23,58.17,99.98,58.20, , , ,
2018-07-18 09:08:23,58.17,99.98,58.20, , , ,
2018-07-18 09:23:23,58.79,99.98,58.82, , , ,
2018-07-18 09:38:23,59.10,99.98,59.13, , , ,
2018-07-18 09:53:23,59.56,99.98,59.59, , , ,
2018-07-18 10:08:23,59.72,99.98,59.75, , , ,
2018-07-18 10:23:23,59.64,99.98,59.67, , , ,
2018-07-18 10:38:23,59.25,99.98,59.28, , , ,
2018-07-18 10:53:23,60.03,99.98,60.06, , , ,
2018-07-18 11:08:23,59.95,99.98,59.98, , , ,
2018-07-18 11:23:23,59.72,99.98,59.75, , , ,
2018-07-18 11:38:23,59.79,99.98,59.82, , , ,
2018-07-18 11:53:23,59.72,99.98,59.75, , , ,
2018-07-18 12:08:23,60.41,99.98,60.44, , , ,
2018-07-18 12:23:23,61.26,99.98,61.29, , , ,
2018-07-18 12:38:23,61.26,99.98,61.29, , , ,
2018-07-18 12:53:23,61.72,99.98,61.76, , , ,
2018-07-18 13:08:23,61.42,99.98,61.45, , , ,
2018-07-18 13:23:23,61.18,99.98,61.22, , , ,
2018-07-18 13:38:23,61.34,99.98,61.37, , , ,
2018-07-18 13:53:23,61.80,99.98,61.84, , , ,
2018-07-18 14:08:23,61.88,99.98,61.91, , , ,
2018-07-18 14:23:23,62.03,99.98,62.07, , , ,
2018-07-18 14:38:23,61.88,99.98,61.91, , , ,
2018-07-18 14:53:23,61.42,99.98,61.45, , , ,
2018-07-18 15:08:23,61.11,99.98,61.14, , , ,
2018-07-18 15:23:23,60.80,99.98,60.83, , , ,
2018-07-18 15:38:23,60.49,99.98,60.52, , , ,
2018-07-18 15:53:23,60.34,99.98,60.37, , , ,
2018-07-18 16:08:23,60.34,99.98,60.37, , , ,
2018-07-18 16:23:23,60.26,99.98,60.29, , , ,
2018-07-18 16:38:23,60.26,99.98,60.29, , , ,
2018-07-18 16:53:23,60.26,99.98,60.29, , , ,
2018-07-18 17:08:23,60.18,99.98,60.21, , , ,
2018-07-18 17:23:23,60.26,99.98,60.29, , , ,
2018-07-18 17:38:23,60.18,99.98,60.21, , , ,
2018-07-18 17:53:23,60.03,99.98,60.06, , , ,
2018-07-18 18:08:23,60.03,99.98,60.06, , , ,
2018-07-18 18:23:23,59.95,99.98,59.98, , , ,
2018-07-18 18:38:23,59.87,99.98,59.90, , , ,
2018-07-18 18:53:23,59.72,99.98,59.75, , , ,
2018-07-18 19:08:23,59.64,99.98,59.67, , , ,
2018-07-18 19:23:23,59.56,99.98,59.59, , , ,
2018-07-18 19:38:23,59.41,99.98,59.44, , , ,
2018-07-18 19:53:23,59.49,99.98,59.52, , , ,
2018-07-18 20:08:23,59.49,99.98,59.52, , , ,
2018-07-18 20:23:23,59.41,99.98,59.44, , , ,
2018-07-18 20:38:23,59.33,99.98,59.36, , , ,
2018-07-18 20:53:23,59.25,99.98,59.28, , , ,
2018-07-18 21:08:23,59.33,99.98,59.36, , , ,
2018-07-18 21:23:23,59.18,99.98,59.21, , , ,
2018-07-18 21:38:23,59.18,99.98,59.21, , , ,
2018-07-18 21:53:23,59.25,99.98,59.28, , , ,
2018-07-18 22:08:23,59.18,99.98,59.21, , , ,
2018-07-18 22:23:23,59.10,99.98,59.13, , , ,
2018-07-18 22:38:23,59.18,99.98,59.21, , , ,
2018-07-18 22:53:23,59.18,99.98,59.21, , , ,
2018-07-18 23:08:23,59.18,99.98,59.21, , , ,
2018-07-18 23:23:23,59.18,99.98,59.21, , , ,
2018-07-18 23:38:23,59.10,99.98,59.13, , , ,
2018-07-18 23:53:23,59.02,99.98,59.05, , , ,
2018-07-19 00:08:23,58.95,99.98,58.97, , , ,
2018-07-19 00:23:23,58.79,99.98,58.82, , , ,
2018-07-19 00:38:23,58.64,99.98,58.66, , , ,
2018-07-19 00:53:23,58.64,99.98,58.66, , , ,
2018-07-19 01:08:23,58.56,99.98,58.59, , , ,
2018-07-19 01:23:23,58.40,99.98,58.43, , , ,
2018-07-19 01:38:23,58.40,99.98,58.43, , , ,
2018-07-19 01:53:23,58.25,99.98,58.28, , , ,
2018-07-19 02:08:23,58.48,99.98,58.51, , , ,
2018-07-19 02:23:23,58.33,99.98,58.35, , , ,
2018-07-19 02:38:23,58.17,99.98,58.20, , , ,
2018-07-19 02:53:23,58.02,99.98,58.05, , , ,
2018-07-19 03:08:23,57.94,99.98,57.97, , , ,
2018-07-19 03:23:23,57.94,99.98,57.97, , , ,
2018-07-19 03:38:23,57.79,99.98,57.81, , , ,
2018-07-19 03:53:23,57.86,99.98,57.89, , , ,
2018-07-19 04:08:23,57.71,99.98,57.74, , , ,
2018-07-19 04:23:23,57.63,99.98,57.66, , , ,
2018-07-19 04:38:23,57.32,99.98,57.35, , , ,
2018-07-19 04:53:23,57.56,99.98,57.58, , , ,
2018-07-19 05:08:23,57.40,99.98,57.43, , , ,
2018-07-19 05:23:23,57.32,99.98,57.35, , , ,
2018-07-19 05:38:23,57.17,99.98,57.19, , , ,
2018-07-19 05:53:23,57.17,99.98,57.19, , , ,
2018-07-19 06:08:23,57.09,99.98,57.12, , , ,
2018-07-19 06:23:23,56.94,99.98,56.96, , , ,
2018-07-19 06:38:23,57.09,99.98,57.12, , , ,
2018-07-19 06:53:23,57.01,99.98,57.04, , , ,
2018-07-19 07:08:23,57.01,99.98,57.04, , , ,
2018-07-19 07:23:23,57.01,99.98,57.04, , , ,
2018-07-19 07:38:23,57.32,99.98,57.35, , , ,
2018-07-19 07:53:23,57.40,99.98,57.43, , , ,
2018-07-19 08:08:23,57.17,99.98,57.19, , , ,
2018-07-19 08:23:23,57.40,99.98,57.43, , , ,
2018-07-19 08:38:23,57.56,99.98,57.58, , , ,
2018-07-19 08:53:23,57.86,99.98,57.89, , , ,
2018-07-19 09:08:23,58.25,99.98,58.28, , , ,
2018-07-19 09:23:23,59.02,99.98,59.05, , , ,
2018-07-19 09:38:23,59.56,99.98,59.59, , , ,
2018-07-19 09:53:23,61.03,99.98,61.06, , , ,
2018-07-19 10:08:23,61.26,99.98,61.29, , , ,
2018-07-19 10:23:23,62.19,99.98,62.22, , , ,
2018-07-19 10:38:23,62.19,99.98,62.22, , , ,
2018-07-19 10:53:23,61.42,99.98,61.45, , , ,
2018-07-19 11:08:23,62.19,99.98,62.22, , , ,
2018-07-19 11:23:23,62.65,99.98,62.69, , , ,
2018-07-19 11:38:23,62.11,99.98,62.14, , , ,
2018-07-19 11:53:23,62.11,99.98,62.14, , , ,
2018-07-19 12:08:23,62.34,99.98,62.38, , , ,
2018-07-19 12:23:23,62.88,99.98,62.92, , , ,
2018-07-19 12:38:23,62.81,99.98,62.84, , , ,
2018-07-19 12:53:23,62.34,99.98,62.38, , , ,
2018-07-19 13:08:23,62.27,99.98,62.30, , , ,
2018-07-19 13:23:23,61.96,99.98,61.99, , , ,
2018-07-19 13:38:23,61.57,99.98,61.60, , , ,
2018-07-19 13:53:23,61.72,99.98,61.76, , , ,
2018-07-19 14:08:23,61.80,99.98,61.84, , , ,
